9.02826855123675, -17.042301184433164
9.122497055359245, -17.895093062605753
9.339222614840988, -18.274111675126903
9.603062426383982, -18.534686971235192
9.819787985865723, -18.676818950930624
9.91401648998822, -18.25042301184433
10.017667844522968, -19.150592216582062
10.036513545347468, -20.500846023688663
10.055359246171967, -21.329949238578678
10.140164899882214, -22.040609137055835
10.356890459363957, -22.727580372250422
10.469964664310954, -22.703891708967852
10.526501766784452, -23.248730964467004
10.620730270906948, -23.343485617597292
10.91283863368669, -23.17766497461929
11.22379269729093, -22.893401015228424
11.440518256772673, -22.751269035532992
11.56301531213192, -23.106598984771573
11.713780918727915, -23.509306260575293
11.87396937573616, -23.461928934010153
12.288574793875146, -23.106598984771573
12.693757361601884, -22.917089678510997
13.089517078916373, -22.798646362098136
13.16489988221437, -22.159052453468696
13.400471142520612, -21.116751269035532
